Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
287,"287.18700","Pseudomonas aeruginosa PA_141","meropenem",,"2.0",,"2.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.41, CI[0.37, 0.46]","Computational Method",,
287,"287.19147","Pseudomonas aeruginosa PA_9","tobramycin",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.72, CI[0.66, 0.77]","Computational Method",,
287,"287.18704","Pseudomonas aeruginosa PA_65","levofloxacin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.845, F1 score:0.852, AUC:0.898","Computational Method",,
287,"287.16608","Pseudomonas aeruginosa strain MB663","amikacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.78, CI[0.71, 0.84]","Computational Method",,
287,"287.18704","Pseudomonas aeruginosa PA_65","amikacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.78, CI[0.71, 0.84]","Computational Method",,
287,"287.18704","Pseudomonas aeruginosa PA_65","tobramycin",,"2.0",,"2.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.72, CI[0.66, 0.77]","Computational Method",,
287,"287.7665","Pseudomonas aeruginosa strain PA-81","colistin",,"1.0",,"1.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.91, CI[0.86, 0.97]","Computational Method",,
287,"287.16608","Pseudomonas aeruginosa strain MB663","levofloxacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.88, 0.94]","Computational Method",,
287,"287.7665","Pseudomonas aeruginosa strain PA-81","piperacillin/tazobactam","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.82, CI[0.68, 0.97]","Computational Method",,
287,"287.16609","Pseudomonas aeruginosa strain MB664","meropenem",,"1.0",,"1.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.41, CI[0.37, 0.46]","Computational Method",,
287,"287.16608","Pseudomonas aeruginosa strain MB663","aztreonam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.63, CI[0.52, 0.73]","Computational Method",,
287,"287.18701","Pseudomonas aeruginosa PA_152","amikacin",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.70, CI[0.62, 0.77]","Computational Method",,
287,"287.28403","Pseudomonas aeruginosa PaLo375","amikacin","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.78, CI[0.71, 0.84]","Computational Method",,
287,"287.7665","Pseudomonas aeruginosa strain PA-81","ceftazidime/avibactam","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.81, CI[0.73, 0.88]","Computational Method",,
287,"287.16609","Pseudomonas aeruginosa strain MB664","tobramycin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.92, CI[0.89, 0.96]","Computational Method",,
287,"287.16610","Pseudomonas aeruginosa strain MB635","ceftazidime",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.50, CI[0.39, 0.62]","Computational Method",,
287,"287.14026","Pseudomonas aeruginosa strain PA_88","tobramycin",,"8.0",,"8.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.72, CI[0.66, 0.77]","Computational Method",,
287,"287.14026","Pseudomonas aeruginosa strain PA_88","ceftazidime","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.75, CI[0.70, 0.81]","Computational Method",,
287,"287.16609","Pseudomonas aeruginosa strain MB664","meropenem","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.70, CI[0.63, 0.77]","Computational Method",,
287,"287.18701","Pseudomonas aeruginosa PA_152","amikacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.78, CI[0.71, 0.84]","Computational Method",,
287,"287.34301","Pseudomonas aeruginosa PAZMYU","ciprofloxacin",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.68, CI[0.53, 0.84]","Computational Method",,
287,"287.28403","Pseudomonas aeruginosa PaLo375","amikacin",,"16.0",,"16.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.70, CI[0.62, 0.77]","Computational Method",,
287,"287.19147","Pseudomonas aeruginosa PA_9","amikacin",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.70, CI[0.62, 0.77]","Computational Method",,
287,"287.18704","Pseudomonas aeruginosa PA_65","ceftazidime/avibactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.81, CI[0.73, 0.88]","Computational Method",,
287,"287.19147","Pseudomonas aeruginosa PA_9","piperacillin/tazobactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.82, CI[0.68, 0.97]","Computational Method",,
287,"287.16610","Pseudomonas aeruginosa strain MB635","levofloxacin",,"1.0",,"1.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.66, CI[0.59, 0.73]","Computational Method",,
287,"287.16611","Pseudomonas aeruginosa strain MB638","gentamicin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.86, 0.96]","Computational Method",,
287,"287.16611","Pseudomonas aeruginosa strain MB638","meropenem",,"1.0",,"1.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.41, CI[0.37, 0.46]","Computational Method",,
287,"287.16610","Pseudomonas aeruginosa strain MB635","cefepime","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.65, CI[0.57, 0.72]","Computational Method",,
287,"287.16609","Pseudomonas aeruginosa strain MB664","piperacillin/tazobactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.82, CI[0.68, 0.97]","Computational Method",,
287,"287.7665","Pseudomonas aeruginosa strain PA-81","ciprofloxacin",,"8.0",,"8.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.68, CI[0.53, 0.84]","Computational Method",,
287,"287.35036","Pseudomonas aeruginosa US-PA7","tobramycin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.92, CI[0.89, 0.96]","Computational Method",,
287,"287.18700","Pseudomonas aeruginosa PA_141","levofloxacin",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.66, CI[0.59, 0.73]","Computational Method",,
287,"287.18704","Pseudomonas aeruginosa PA_65","levofloxacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.88, 0.94]","Computational Method",,
287,"287.18703","Pseudomonas aeruginosa PA_64","levofloxacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.88, 0.94]","Computational Method",,
287,"287.28403","Pseudomonas aeruginosa PaLo375","meropenem","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.70, CI[0.63, 0.77]","Computational Method",,
287,"287.16609","Pseudomonas aeruginosa strain MB664","colistin",,"1.0",,"1.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.91, CI[0.86, 0.97]","Computational Method",,
287,"287.16609","Pseudomonas aeruginosa strain MB664","aztreonam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.63, CI[0.52, 0.73]","Computational Method",,
287,"287.19147","Pseudomonas aeruginosa PA_9","amikacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.78, CI[0.71, 0.84]","Computational Method",,
287,"287.16612","Pseudomonas aeruginosa strain MB633","piperacillin/tazobactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.82, CI[0.68, 0.97]","Computational Method",,
287,"287.18702","Pseudomonas aeruginosa PA_107","levofloxacin",,"1.0",,"1.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.66, CI[0.59, 0.73]","Computational Method",,
287,"287.16609","Pseudomonas aeruginosa strain MB664","levofloxacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.88, 0.94]","Computational Method",,
287,"287.18703","Pseudomonas aeruginosa PA_64","meropenem","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.70, CI[0.63, 0.77]","Computational Method",,
287,"287.10629","Pseudomonas aeruginosa strain Pa-3","levofloxacin",,"16.0",,"16.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.66, CI[0.59, 0.73]","Computational Method",,
287,"287.10629","Pseudomonas aeruginosa strain Pa-3","aztreonam","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.63, CI[0.52, 0.73]","Computational Method",,
287,"287.35036","Pseudomonas aeruginosa US-PA7","ceftazidime",,"8.0",,"8.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.50, CI[0.39, 0.62]","Computational Method",,
287,"287.35036","Pseudomonas aeruginosa US-PA7","tobramycin",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.72, CI[0.66, 0.77]","Computational Method",,
287,"287.35018","Pseudomonas aeruginosa US-PA8","levofloxacin",,"8.0",,"8.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.66, CI[0.59, 0.73]","Computational Method",,
287,"287.35020","Pseudomonas aeruginosa US-PA4","ceftazidime",,"8.0",,"8.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.50, CI[0.39, 0.62]","Computational Method",,
287,"287.18703","Pseudomonas aeruginosa PA_64","amikacin",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.70, CI[0.62, 0.77]","Computational Method",,
287,"287.35019","Pseudomonas aeruginosa US-PA5","ceftazidime/avibactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.81, CI[0.73, 0.88]","Computational Method",,
287,"287.35020","Pseudomonas aeruginosa US-PA4","ceftolozane/tazobactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.84, CI[0.72, 0.96]","Computational Method",,
287,"287.7665","Pseudomonas aeruginosa strain PA-81","levofloxacin","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.88, 0.94]","Computational Method",,
287,"287.19147","Pseudomonas aeruginosa PA_9","imipenem","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.81, CI[0.77, 0.85]","Computational Method",,
287,"287.35018","Pseudomonas aeruginosa US-PA8","amikacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.78, CI[0.71, 0.84]","Computational Method",,
287,"287.16611","Pseudomonas aeruginosa strain MB638","levofloxacin",,"1.0",,"1.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.66, CI[0.59, 0.73]","Computational Method",,
287,"287.18702","Pseudomonas aeruginosa PA_107","levofloxacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.88, 0.94]","Computational Method",,
287,"287.18702","Pseudomonas aeruginosa PA_107","ciprofloxacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.88, 0.95]","Computational Method",,
287,"287.35019","Pseudomonas aeruginosa US-PA5","meropenem",,"2.0",,"2.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.41, CI[0.37, 0.46]","Computational Method",,
287,"287.16611","Pseudomonas aeruginosa strain MB638","amikacin",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.70, CI[0.62, 0.77]","Computational Method",,
287,"287.16611","Pseudomonas aeruginosa strain MB638","levofloxacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.88, 0.94]","Computational Method",,
287,"287.18702","Pseudomonas aeruginosa PA_107","piperacillin/tazobactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.82, CI[0.68, 0.97]","Computational Method",,
287,"287.19147","Pseudomonas aeruginosa PA_9","ceftazidime","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.75, CI[0.70, 0.81]","Computational Method",,
287,"287.18700","Pseudomonas aeruginosa PA_141","amikacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.78, CI[0.71, 0.84]","Computational Method",,
287,"287.35017","Pseudomonas aeruginosa US-PA6","levofloxacin",,"8.0",,"8.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.66, CI[0.59, 0.73]","Computational Method",,
287,"287.18701","Pseudomonas aeruginosa PA_152","levofloxacin",,"2.0",,"2.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.66, CI[0.59, 0.73]","Computational Method",,
287,"287.16610","Pseudomonas aeruginosa strain MB635","piperacillin/tazobactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.82, CI[0.68, 0.97]","Computational Method",,
287,"287.16608","Pseudomonas aeruginosa strain MB663","ceftazidime/avibactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.81, CI[0.73, 0.88]","Computational Method",,
287,"287.19147","Pseudomonas aeruginosa PA_9","meropenem","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.70, CI[0.63, 0.77]","Computational Method",,
287,"287.18702","Pseudomonas aeruginosa PA_107","colistin",,"1.0",,"1.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.91, CI[0.86, 0.97]","Computational Method",,
287,"287.35036","Pseudomonas aeruginosa US-PA7","ciprofloxacin",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.68, CI[0.53, 0.84]","Computational Method",,
287,"287.28403","Pseudomonas aeruginosa PaLo375","levofloxacin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.845, F1 score:0.852, AUC:0.898","Computational Method",,
287,"287.7665","Pseudomonas aeruginosa strain PA-81","tobramycin",,"16.0",,"16.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.72, CI[0.66, 0.77]","Computational Method",,
287,"287.19147","Pseudomonas aeruginosa PA_9","meropenem",,"1.0",,"1.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.41, CI[0.37, 0.46]","Computational Method",,
287,"287.35018","Pseudomonas aeruginosa US-PA8","imipenem","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.81, CI[0.77, 0.85]","Computational Method",,
287,"287.19147","Pseudomonas aeruginosa PA_9","ciprofloxacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.88, 0.95]","Computational Method",,
287,"287.16609","Pseudomonas aeruginosa strain MB664","tobramycin",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.72, CI[0.66, 0.77]","Computational Method",,
287,"287.18700","Pseudomonas aeruginosa PA_141","piperacillin/tazobactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.82, CI[0.68, 0.97]","Computational Method",,
287,"287.35017","Pseudomonas aeruginosa US-PA6","levofloxacin","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.88, 0.94]","Computational Method",,
287,"287.10629","Pseudomonas aeruginosa strain Pa-3","ceftazidime/avibactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.81, CI[0.73, 0.88]","Computational Method",,
287,"287.35020","Pseudomonas aeruginosa US-PA4","tobramycin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.92, CI[0.89, 0.96]","Computational Method",,
287,"287.16612","Pseudomonas aeruginosa strain MB633","ceftazidime","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.75, CI[0.70, 0.81]","Computational Method",,
287,"287.10629","Pseudomonas aeruginosa strain Pa-3","ceftazidime",,"32.0",,"32.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.50, CI[0.39, 0.62]","Computational Method",,
287,"287.18700","Pseudomonas aeruginosa PA_141","tobramycin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.92, CI[0.89, 0.96]","Computational Method",,
287,"287.16610","Pseudomonas aeruginosa strain MB635","tobramycin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.92, CI[0.89, 0.96]","Computational Method",,
287,"287.18700","Pseudomonas aeruginosa PA_141","ceftazidime","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.75, CI[0.70, 0.81]","Computational Method",,
287,"287.28403","Pseudomonas aeruginosa PaLo375","cefepime","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.65, CI[0.57, 0.72]","Computational Method",,
287,"287.16608","Pseudomonas aeruginosa strain MB663","imipenem","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.81, CI[0.77, 0.85]","Computational Method",,
287,"287.35020","Pseudomonas aeruginosa US-PA4","ciprofloxacin",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.68, CI[0.53, 0.84]","Computational Method",,
287,"287.35018","Pseudomonas aeruginosa US-PA8","ceftazidime",,"8.0",,"8.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.50, CI[0.39, 0.62]","Computational Method",,
287,"287.16610","Pseudomonas aeruginosa strain MB635","ceftazidime/avibactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.81, CI[0.73, 0.88]","Computational Method",,
287,"287.16609","Pseudomonas aeruginosa strain MB664","amikacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.78, CI[0.71, 0.84]","Computational Method",,
287,"287.35036","Pseudomonas aeruginosa US-PA7","ciprofloxacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.88, 0.95]","Computational Method",,
287,"287.7665","Pseudomonas aeruginosa strain PA-81","amikacin",,"64.0",,"64.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.70, CI[0.62, 0.77]","Computational Method",,
287,"287.16612","Pseudomonas aeruginosa strain MB633","imipenem","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.81, CI[0.77, 0.85]","Computational Method",,
287,"287.14026","Pseudomonas aeruginosa strain PA_88","ciprofloxacin",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.68, CI[0.53, 0.84]","Computational Method",,
287,"287.35018","Pseudomonas aeruginosa US-PA8","tobramycin",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.72, CI[0.66, 0.77]","Computational Method",,
287,"287.16612","Pseudomonas aeruginosa strain MB633","amikacin",,"2.0",,"2.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.70, CI[0.62, 0.77]","Computational Method",,
287,"287.28403","Pseudomonas aeruginosa PaLo375","tobramycin","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.92, CI[0.89, 0.96]","Computational Method",,
287,"287.10629","Pseudomonas aeruginosa strain Pa-3","piperacillin/tazobactam","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.82, CI[0.68, 0.97]","Computational Method",,
287,"287.35018","Pseudomonas aeruginosa US-PA8","ciprofloxacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.88, 0.95]","Computational Method",,
287,"287.35018","Pseudomonas aeruginosa US-PA8","meropenem",,"2.0",,"2.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.41, CI[0.37, 0.46]","Computational Method",,
287,"287.18700","Pseudomonas aeruginosa PA_141","aztreonam","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.63, CI[0.52, 0.73]","Computational Method",,
287,"287.18703","Pseudomonas aeruginosa PA_64","amikacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.78, CI[0.71, 0.84]","Computational Method",,
287,"287.14026","Pseudomonas aeruginosa strain PA_88","tobramycin","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.92, CI[0.89, 0.96]","Computational Method",,
287,"287.18700","Pseudomonas aeruginosa PA_141","amikacin",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.70, CI[0.62, 0.77]","Computational Method",,
287,"287.35018","Pseudomonas aeruginosa US-PA8","ciprofloxacin",,"4.0",,"4.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.68, CI[0.53, 0.84]","Computational Method",,
287,"287.35020","Pseudomonas aeruginosa US-PA4","imipenem","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.81, CI[0.77, 0.85]","Computational Method",,
287,"287.35017","Pseudomonas aeruginosa US-PA6","ceftazidime","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.75, CI[0.70, 0.81]","Computational Method",,
287,"287.34301","Pseudomonas aeruginosa PAZMYU","aztreonam","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.63, CI[0.52, 0.73]","Computational Method",,
287,"287.18703","Pseudomonas aeruginosa PA_64","ceftazidime/avibactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.81, CI[0.73, 0.88]","Computational Method",,
287,"287.16611","Pseudomonas aeruginosa strain MB638","meropenem","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.70, CI[0.63, 0.77]","Computational Method",,
287,"287.35018","Pseudomonas aeruginosa US-PA8","piperacillin/tazobactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.82, CI[0.68, 0.97]","Computational Method",,
287,"287.16609","Pseudomonas aeruginosa strain MB664","levofloxacin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.845, F1 score:0.852, AUC:0.898","Computational Method",,
287,"287.16612","Pseudomonas aeruginosa strain MB633","colistin",,"1.0",,"1.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.91, CI[0.86, 0.97]","Computational Method",,
287,"287.35020","Pseudomonas aeruginosa US-PA4","colistin",,"2.0",,"2.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.91, CI[0.86, 0.97]","Computational Method",,
287,"287.19147","Pseudomonas aeruginosa PA_9","levofloxacin",,"2.0",,"2.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.66, CI[0.59, 0.73]","Computational Method",,
287,"287.28403","Pseudomonas aeruginosa PaLo375","ceftazidime","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.75, CI[0.70, 0.81]","Computational Method",,
287,"287.35018","Pseudomonas aeruginosa US-PA8","gentamicin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.86, 0.96]","Computational Method",,
287,"287.16611","Pseudomonas aeruginosa strain MB638","ciprofloxacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.88, 0.95]","Computational Method",,
287,"287.35019","Pseudomonas aeruginosa US-PA5","cefepime","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.65, CI[0.57, 0.72]","Computational Method",,
287,"287.18700","Pseudomonas aeruginosa PA_141","levofloxacin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.88, 0.94]","Computational Method",,
287,"287.16609","Pseudomonas aeruginosa strain MB664","ceftazidime","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.75, CI[0.70, 0.81]","Computational Method",,
287,"287.19147","Pseudomonas aeruginosa PA_9","colistin",,"1.0",,"1.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.91, CI[0.86, 0.97]","Computational Method",,
287,"287.35018","Pseudomonas aeruginosa US-PA8","ceftazidime","Resistant",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.75, CI[0.70, 0.81]","Computational Method",,
287,"287.18700","Pseudomonas aeruginosa PA_141","colistin",,"1.0",,"1.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.91, CI[0.86, 0.97]","Computational Method",,
287,"287.18703","Pseudomonas aeruginosa PA_64","levofloxacin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.845, F1 score:0.852, AUC:0.898","Computational Method",,
287,"287.18702","Pseudomonas aeruginosa PA_107","meropenem","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.70, CI[0.63, 0.77]","Computational Method",,
287,"287.16611","Pseudomonas aeruginosa strain MB638","tobramycin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.92, CI[0.89, 0.96]","Computational Method",,
287,"287.18704","Pseudomonas aeruginosa PA_65","meropenem",,"2.0",,"2.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.41, CI[0.37, 0.46]","Computational Method",,
287,"287.35019","Pseudomonas aeruginosa US-PA5","ceftolozane/tazobactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.84, CI[0.72, 0.96]","Computational Method",,
287,"287.18701","Pseudomonas aeruginosa PA_152","ceftazidime/avibactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.81, CI[0.73, 0.88]","Computational Method",,
287,"287.35019","Pseudomonas aeruginosa US-PA5","piperacillin/tazobactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.82, CI[0.68, 0.97]","Computational Method",,
287,"287.35017","Pseudomonas aeruginosa US-PA6","tobramycin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.92, CI[0.89, 0.96]","Computational Method",,
287,"287.18703","Pseudomonas aeruginosa PA_64","levofloxacin",,"1.0",,"1.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.66, CI[0.59, 0.73]","Computational Method",,
287,"287.18704","Pseudomonas aeruginosa PA_65","gentamicin","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.91, CI[0.86, 0.96]","Computational Method",,
287,"287.16610","Pseudomonas aeruginosa strain MB635","ceftolozane/tazobactam","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.84, CI[0.72, 0.96]","Computational Method",,
287,"287.19147","Pseudomonas aeruginosa PA_9","ciprofloxacin",,"2.0",,"2.0","mg/L",,,,,,,"MIC XGBoost Model","202503101","W1 score: 0.68, CI[0.53, 0.84]","Computational Method",,
287,"287.35020","Pseudomonas aeruginosa US-PA4","cefepime","Susceptible",,,,,,,,,,,"SIR XGBoost Model","202503101","F1 score: 0.65, CI[0.57, 0.72]","Computational Method",,
